1
3
240
10 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1
12 0
6.800000000000007 6.800000000000007
62 3 48 0 0
62 3 72 0 0
62 5 96 0 0
62 4 102 0 0
62 6 114 9 9
62 3 120 9 9
62 3 123 9 9
62 3 129 0 0
62 3 192 6 6
62 3 216 0 0
62 3 228 0 0
61 1 101 0 0
61 3 111 0 0
61 3 174 5 5
61 3 177 5 5
61 1 182 5 5
60 1 10 0 0
60 1 23 0 0
60 1 52 0 0
60 1 58 0 0
60 1 71 0 0
60 3 126 0 0
60 8 135 6 6
60 1 154 6 6
60 1 155 6 6
60 8 159 6 6
60 3 171 5 5
60 5 183 5 5
60 1 196 0 0
60 1 202 0 0
60 1 215 0 0
59 3 222 0 0
59 3 225 0 0
58 1 5 0 0
58 6 12 0 0
58 3 30 3 3
58 1 33 3 3
58 1 34 3 3
58 1 35 3 3
58 1 53 0 0
58 6 60 0 0
58 3 78 2 2
58 1 81 2 2
58 1 82 2 2
58 1 83 2 2
58 4 144 6 6
58 1 156 6 6
58 1 158 6 6
58 3 168 5 5
58 1 181 5 5
58 1 197 0 0
58 6 204 0 0
58 3 219 0 0
58 3 228 0 0
57 1 11 0 0
57 11 36 3 3
57 1 59 0 0
57 11 84 2 2
57 4 102 0 0
57 1 106 0 0
57 1 132 0 0
57 1 133 0 0
57 1 134 0 0
57 1 148 6 6
57 4 150 6 6
57 8 159 6 6
57 5 183 5 5
57 1 188 5 5
57 1 189 5 5
57 1 203 0 0
56 3 6 0 0
56 1 19 0 0
56 1 20 0 0
56 3 27 3 3
56 3 54 0 0
56 1 67 0 0
56 1 69 0 0
56 3 75 2 2
56 3 198 0 0
56 1 211 0 0
56 1 213 0 0
56 1 231 0 0
55 1 34 3 3
55 1 35 3 3
55 1 68 0 0
55 1 82 2 2
55 1 83 2 2
55 1 107 0 0
55 3 129 0 0
55 1 149 6 6
55 1 158 6 6
55 1 212 0 0
54 5 96 0 0
54 1 101 0 0
54 1 106 0 0
54 3 108 0 0
54 6 114 9 9
54 3 120 9 9
54 3 123 9 9
54 1 132 0 0
54 1 134 0 0
54 3 174 5 5
54 1 233 0 0
53 3 0 0 0
53 1 4 0 0
53 1 5 8 8
53 1 21 0 0
53 3 24 0 0
53 11 36 0 0
53 3 48 0 0
53 1 52 0 0
53 1 53 0 0
53 3 72 2 2
53 11 84 2 2
53 1 155 6 6
53 3 171 5 5
53 3 177 5 5
53 5 183 5 5
53 1 188 5 5
53 1 189 5 5
53 3 192 6 6
53 1 196 0 0
53 1 197 0 0
53 3 216 4 4
53 3 228 0 0
53 6 234 0 0
52 1 81 2 2
52 1 83 2 2
52 1 107 0 0
52 3 111 0 0
52 3 126 0 0
52 1 133 0 0
52 8 135 6 6
52 3 222 4 4
51 3 6 8 8
51 1 10 8 8
51 1 11 8 8
51 1 19 0 0
51 1 20 0 0
51 1 22 0 0
51 1 23 0 0
51 1 33 0 0
51 1 35 0 0
51 3 54 0 0
51 1 58 0 0
51 1 59 0 0
51 1 67 0 0
51 1 68 0 0
51 1 70 0 0
51 1 71 0 0
51 4 144 6 6
51 1 148 6 6
51 1 149 6 6
51 4 150 6 6
51 1 154 6 6
51 1 155 6 6
51 1 156 6 6
51 1 158 6 6
51 8 159 6 6
51 3 168 5 5
51 1 180 5 5
51 1 181 5 5
51 1 182 5 5
51 3 198 0 0
51 1 202 0 0
51 1 203 0 0
51 1 211 0 0
51 1 212 0 0
51 1 214 0 0
51 1 215 4 4
51 3 219 4 4
51 3 225 4 4
51 1 231 0 0
51 1 232 0 0
51 1 233 0 0
50 6 12 8 8
50 3 30 0 0
50 6 60 0 0
50 3 78 2 2
50 5 96 0 0
50 1 101 0 0
50 3 108 0 0
50 3 120 0 0
50 1 132 0 0
50 6 204 0 0
50 6 234 0 0
49 1 107 0 0
49 3 111 0 0
48 1 19 0 0
48 1 20 0 0
48 1 21 0 0
48 1 22 0 0
48 3 27 0 0
48 1 67 0 0
48 1 69 0 0
48 1 70 0 0
48 3 75 2 2
48 1 211 0 0
48 1 213 0 0
48 1 214 0 0
47 4 102 0 0
47 1 106 0 0
47 6 114 0 0
47 3 123 0 0
46 3 0 0 0
46 1 4 0 0
46 1 5 8 8
46 3 6 8 8
46 1 10 8 8
46 1 11 8 8
46 6 12 8 8
46 3 24 0 0
46 3 48 0 0
46 1 52 0 0
46 1 53 0 0
46 3 54 0 0
46 1 58 0 0
46 1 59 0 0
46 6 60 0 0
46 3 72 2 2
46 3 192 0 0
46 1 196 0 0
46 1 197 0 0
46 3 198 0 0
46 1 202 0 0
46 1 203 0 0
46 6 204 0 0
46 3 216 4 4
46 1 231 0 0
46 1 232 0 0
46 1 233 0 0
46 6 234 0 0
45 3 126 0 0
44 1 21 0 0
44 1 22 0 0
44 1 23 0 0
44 1 68 0 0
44 1 70 0 0
44 1 71 0 0
44 1 212 0 0
44 1 214 0 0
44 1 215 4 4
43 3 129 0 0
41 1 69 0 0
41 1 213 0 0
